trip_id,stop_id
0-45A-y12-1.160.I,2997
0-45A-y12-1.160.I,4155
0-45A-y12-1.160.I,4156
0-45A-y12-1.160.I,4169
0-45A-y12-1.160.I,4170
0-45A-y12-1.160.I,4153
0-45A-y12-1.160.I,4154
0-45A-y12-1.160.I,4416
0-45A-y12-1.160.I,4201
0-45A-y12-1.160.I,4202
0-45A-y12-1.160.I,4203
0-45A-y12-1.160.I,4204
0-45A-y12-1.160.I,5090
0-45A-y12-1.160.I,4205
0-45A-y12-1.160.I,4206
0-45A-y12-1.160.I,3140
0-45A-y12-1.160.I,3545
0-45A-y12-1.160.I,3546
0-45A-y12-1.160.I,3551
0-45A-y12-1.160.I,3547
0-45A-y12-1.160.I,3548
0-45A-y12-1.160.I,3552
0-45A-y12-1.160.I,3553
0-45A-y12-1.160.I,3554
0-45A-y12-1.160.I,3555
0-45A-y12-1.160.I,3556
0-45A-y12-1.160.I,3557
0-45A-y12-1.160.I,3560
0-45A-y12-1.160.I,7323
0-45A-y12-1.160.I,3561
0-45A-y12-1.160.I,3225
0-45A-y12-1.160.I,3226
0-45A-y12-1.160.I,3227
0-45A-y12-1.160.I,3228
0-45A-y12-1.160.I,3229
0-45A-y12-1.160.I,7472
0-45A-y12-1.160.I,3230
0-45A-y12-1.160.I,3231
0-45A-y12-1.160.I,3246
0-45A-y12-1.160.I,3247
0-45A-y12-1.160.I,7056
0-45A-y12-1.160.I,3248
0-45A-y12-1.160.I,3343
0-45A-y12-1.160.I,3236
0-45A-y12-1.160.I,3237
0-45A-y12-1.160.I,3238
0-45A-y12-1.160.I,3239
0-45A-y12-1.160.I,3240
0-45A-y12-1.160.I,3068
0-45A-y12-1.160.I,3069
0-45A-y12-1.160.I,3070
0-45A-y12-1.160.I,4983
0-45A-y12-1.161.O,2037
0-45A-y12-1.161.O,2040
0-45A-y12-1.161.O,3047
0-45A-y12-1.161.O,3202
0-45A-y12-1.161.O,3203
0-45A-y12-1.161.O,3204
0-45A-y12-1.161.O,3205
0-45A-y12-1.161.O,3206
0-45A-y12-1.161.O,3241
0-45A-y12-1.161.O,3242
0-45A-y12-1.161.O,3243
0-45A-y12-1.161.O,3244
0-45A-y12-1.161.O,3245
0-45A-y12-1.161.O,3212
0-45A-y12-1.161.O,3213
0-45A-y12-1.161.O,3214
0-45A-y12-1.161.O,3215
0-45A-y12-1.161.O,3216
0-45A-y12-1.161.O,3217
0-45A-y12-1.161.O,3218
0-45A-y12-1.161.O,3534
0-45A-y12-1.161.O,3535
0-45A-y12-1.161.O,3536
0-45A-y12-1.161.O,3537
0-45A-y12-1.161.O,3538
0-45A-y12-1.161.O,3539
0-45A-y12-1.161.O,3540
0-45A-y12-1.161.O,3541
0-45A-y12-1.161.O,3546
0-45A-y12-1.161.O,3551
0-45A-y12-1.161.O,3547
0-45A-y12-1.161.O,3548
0-45A-y12-1.161.O,3542
0-45A-y12-1.161.O,3543
0-45A-y12-1.161.O,3139
0-45A-y12-1.161.O,4124
0-45A-y12-1.161.O,4125
0-45A-y12-1.161.O,4126
0-45A-y12-1.161.O,4127
0-45A-y12-1.161.O,4128
0-45A-y12-1.161.O,4129
0-45A-y12-1.161.O,4130
0-45A-y12-1.161.O,4131
0-45A-y12-1.161.O,4155
0-45A-y12-1.161.O,4156
0-45A-y12-1.161.O,4169
0-45A-y12-1.161.O,4170
0-45A-y12-1.161.O,4132
0-45A-y12-1.161.O,4134
0-45A-y12-1.161.O,4135
0-45A-y12-1.161.O,4136
0-45A-y12-1.161.O,4147
0-45A-y12-1.161.O,5167
0-45A-y12-1.161.O,4139
0-45A-y12-1.161.O,4140
0-45A-y12-1.161.O,7522
0-45A-y12-1.161.O,4175
0-45A-y12-1.161.O,5091
0-45A-y12-1.161.O,5092
0-16C-y12-1.213.O,0208
0-16C-y12-1.213.O,0209
0-16C-y12-1.213.O,0210
0-16C-y12-1.213.O,0211
0-16C-y12-1.213.O,0212
0-16C-y12-1.213.O,0213
0-16C-y12-1.213.O,0214
0-16C-y12-1.213.O,4432
0-16C-y12-1.213.O,0119
0-16C-y12-1.213.O,0044
0-16C-y12-1.213.O,0045
0-16C-y12-1.213.O,0046
0-16C-y12-1.213.O,0047
0-16C-y12-1.213.O,0048
0-16C-y12-1.213.O,0049
0-16C-y12-1.213.O,0050
0-16C-y12-1.213.O,0051
0-16C-y12-1.213.O,0052
0-16C-y12-1.213.O,0262
0-16C-y12-1.213.O,0270
0-16C-y12-1.214.O,0215
0-16C-y12-1.214.O,0216
0-16C-y12-1.214.O,0236
0-16C-y12-1.214.O,0217
0-16C-y12-1.214.O,0218
0-16C-y12-1.214.O,0219
0-16C-y12-1.214.O,1641
0-16C-y12-1.214.O,1642
0-16C-y12-1.214.O,0213
0-16C-y12-1.214.O,0214
0-16C-y12-1.214.O,4432
0-16C-y12-1.214.O,0119
0-16C-y12-1.214.O,0044
0-16C-y12-1.214.O,0045
0-16C-y12-1.214.O,0046
0-16C-y12-1.214.O,0047
0-16C-y12-1.214.O,0048
0-16C-y12-1.214.O,0049
0-16C-y12-1.214.O,0050
0-16C-y12-1.214.O,0051
0-16C-y12-1.214.O,0052
0-16C-y12-1.214.O,0262
0-16C-y12-1.214.O,0270
0-16C-y12-1.215.I,5171
0-16C-y12-1.215.I,2976
0-16C-y12-1.215.I,2977
0-16C-y12-1.215.I,2978
0-16C-y12-1.215.I,2979
0-16C-y12-1.215.I,2980
0-16C-y12-1.215.I,2981
0-16C-y12-1.215.I,2991
0-16C-y12-1.215.I,2992
0-16C-y12-1.215.I,1325
0-16C-y12-1.215.I,1326
0-16C-y12-1.215.I,1327
0-16C-y12-1.215.I,1328
0-16C-y12-1.215.I,1329
0-16C-y12-1.215.I,1330
0-16C-y12-1.215.I,1331
0-16C-y12-1.215.I,1332
0-16C-y12-1.215.I,1333
0-16C-y12-1.215.I,1334
0-16C-y12-1.215.I,1335
0-16C-y12-1.215.I,1336
0-16C-y12-1.215.I,1337
0-16C-y12-1.215.I,1338
0-16C-y12-1.215.I,1339
0-16C-y12-1.215.I,1340
0-16C-y12-1.215.I,1341
0-16C-y12-1.215.I,1342
0-16C-y12-1.215.I,1343
0-16C-y12-1.215.I,1344
0-16C-y12-1.215.I,1345
0-16C-y12-1.215.I,1347
0-16C-y12-1.215.I,1348
0-16C-y12-1.215.I,1349
0-16C-y12-1.215.I,1350
0-16C-y12-1.215.I,1352
0-16C-y12-1.215.I,1353
0-16C-y12-1.215.I,1354
0-16C-y12-1.215.I,1355
0-16C-y12-1.215.I,1357
0-16C-y12-1.215.I,1359
0-16C-y12-1.215.I,0320
0-16C-y12-1.215.I,0278
0-16C-y12-1.215.I,0010
0-16C-y12-1.216.O,7347
0-16C-y12-1.216.O,3669
0-16C-y12-1.216.O,7349
0-16C-y12-1.216.O,1631
0-16C-y12-1.216.O,1632
0-16C-y12-1.216.O,5053
0-16C-y12-1.216.O,1633
0-16C-y12-1.216.O,1634
0-16C-y12-1.216.O,1635
0-16C-y12-1.216.O,1636
0-16C-y12-1.216.O,1637
0-16C-y12-1.216.O,1638
0-16C-y12-1.216.O,1639
0-16C-y12-1.216.O,1640
0-16C-y12-1.216.O,0231
0-16C-y12-1.216.O,0232
0-16C-y12-1.216.O,0233
0-16C-y12-1.216.O,0234
0-16C-y12-1.216.O,0235
0-16C-y12-1.216.O,0236
0-16C-y12-1.216.O,0237
0-16C-y12-1.216.O,0213
0-16C-y12-1.216.O,0214
0-16C-y12-1.216.O,4432
0-16C-y12-1.216.O,0119
0-16C-y12-1.216.O,0044
0-16C-y12-1.216.O,0045
0-16C-y12-1.216.O,0046
0-16C-y12-1.216.O,0047
0-16C-y12-1.216.O,0048
0-16C-y12-1.216.O,0049
0-16C-y12-1.216.O,0050
0-16C-y12-1.216.O,0051
0-16C-y12-1.216.O,0052
0-16C-y12-1.216.O,0262
0-16C-y12-1.216.O,0270
0-25-y12-1.217.O,7391
0-25-y12-1.217.O,0785
0-25-y12-1.217.O,0786
0-25-y12-1.217.O,0792
0-25-y12-1.217.O,4842
0-25-y12-1.217.O,7392
0-25-y12-1.217.O,0312
0-25-y12-1.217.O,1444
0-25-y12-1.217.O,1445
0-25-y12-1.217.O,7078
0-25-y12-1.217.O,1449
0-25-y12-1.217.O,1450
0-25-y12-1.217.O,1451
0-25-y12-1.217.O,2191
0-25-y12-1.217.O,2192
0-25-y12-1.217.O,2193
0-25-y12-1.217.O,2194
0-25-y12-1.217.O,2195
0-25-y12-1.217.O,2196
0-25-y12-1.217.O,2197
0-25-y12-1.217.O,2198
0-25-y12-1.217.O,2200
0-25-y12-1.217.O,2201
0-25-y12-1.217.O,7239
0-25-y12-1.217.O,4401
0-25-y12-1.217.O,2213
0-25-y12-1.217.O,2214
0-25-y12-1.217.O,2215
0-25-y12-1.217.O,2216
0-25-y12-1.217.O,4599
0-25-y12-1.217.O,2217
0-25-y12-1.217.O,2218
0-25-y12-1.217.O,2219
0-25-y12-1.217.O,2220
0-25-y12-1.217.O,2221
0-25-y12-1.217.O,2223
0-25-y12-1.217.O,2224
0-25-y12-1.217.O,3886
0-25-y12-1.217.O,3887
0-25-y12-1.217.O,3888
0-25-y12-1.217.O,3890
0-25-y12-1.218.I,3890
0-25-y12-1.218.I,3891
0-25-y12-1.218.I,3949
0-25-y12-1.218.I,3950
0-25-y12-1.218.I,2229
0-25-y12-1.218.I,2230
0-25-y12-1.218.I,2231
0-25-y12-1.218.I,2233
0-25-y12-1.218.I,2232
0-25-y12-1.218.I,2234
0-25-y12-1.218.I,2235
0-25-y12-1.218.I,2236
0-25-y12-1.218.I,2237
0-25-y12-1.218.I,2238
0-25-y12-1.218.I,5056
0-25-y12-1.218.I,2239
0-25-y12-1.218.I,2241
0-25-y12-1.218.I,2242
0-25-y12-1.218.I,2243
0-25-y12-1.218.I,2244
0-25-y12-1.218.I,2245
0-25-y12-1.218.I,2246
0-25-y12-1.218.I,2247
0-25-y12-1.218.I,2248
0-25-y12-1.218.I,2249
0-25-y12-1.218.I,2250
0-25-y12-1.218.I,2251
0-25-y12-1.218.I,1472
0-25-y12-1.218.I,4408
0-25-y12-1.218.I,1473
0-25-y12-1.218.I,1474
0-25-y12-1.218.I,1476
0-25-y12-1.218.I,1477
0-25-y12-1.218.I,1478
0-25-y12-1.218.I,1479
0-25-y12-1.218.I,0315
0-25-y12-1.218.I,0347
0-25-y12-1.218.I,0406
0-25-y12-1.218.I,4530
0-25-y12-1.218.I,0748
0-25-y12-1.218.I,7390
0-25A-y12-1.219.O,7391
0-25A-y12-1.219.O,0785
0-25A-y12-1.219.O,0786
0-25A-y12-1.219.O,0792
0-25A-y12-1.219.O,4842
0-25A-y12-1.219.O,7392
0-25A-y12-1.219.O,0312
0-25A-y12-1.219.O,1444
0-25A-y12-1.219.O,1445
0-25A-y12-1.219.O,4407
0-25A-y12-1.219.O,2637
0-25A-y12-1.219.O,2721
0-25A-y12-1.219.O,7012
0-25A-y12-1.219.O,2201
0-25A-y12-1.219.O,7239
0-25A-y12-1.219.O,4401
0-25A-y12-1.219.O,2213
0-25A-y12-1.219.O,2214
0-25A-y12-1.219.O,2215
0-25A-y12-1.219.O,2216
0-25A-y12-1.219.O,4599
0-25A-y12-1.219.O,4601
0-25A-y12-1.219.O,5058
0-25A-y12-1.219.O,4602
0-25A-y12-1.219.O,4603
0-25A-y12-1.219.O,4604
0-25A-y12-1.219.O,4605
0-25A-y12-1.219.O,4562
0-25A-y12-1.219.O,7386
0-25A-y12-1.219.O,4607
0-25A-y12-1.219.O,4608
0-25A-y12-1.219.O,4609
0-25A-y12-1.219.O,4610
0-25A-y12-1.219.O,4611
0-25A-y12-1.219.O,4612
0-25A-y12-1.219.O,4613
0-25A-y12-1.219.O,3370
0-25A-y12-1.219.O,7168
0-25A-y12-1.219.O,4616
0-25A-y12-1.220.I,4620
0-25A-y12-1.220.I,3368
0-25A-y12-1.220.I,4626
0-25A-y12-1.220.I,4627
0-25A-y12-1.220.I,4624
0-25A-y12-1.220.I,4625
0-25A-y12-1.220.I,4628
0-25A-y12-1.220.I,4623
0-25A-y12-1.220.I,4619
0-25A-y12-1.220.I,4561
0-25A-y12-1.220.I,4629
0-25A-y12-1.220.I,4630
0-25A-y12-1.220.I,4631
0-25A-y12-1.220.I,4632
0-25A-y12-1.220.I,5164
0-25A-y12-1.220.I,4633
0-25A-y12-1.220.I,2234
0-25A-y12-1.220.I,2235
0-25A-y12-1.220.I,2236
0-25A-y12-1.220.I,2237
0-25A-y12-1.220.I,2238
0-25A-y12-1.220.I,5056
0-25A-y12-1.220.I,2239
0-25A-y12-1.220.I,2241
0-25A-y12-1.220.I,2242
0-25A-y12-1.220.I,7435
0-25A-y12-1.220.I,2722
0-25A-y12-1.220.I,4413
0-25A-y12-1.220.I,1476
0-25A-y12-1.220.I,1477
0-25A-y12-1.220.I,1478
0-25A-y12-1.220.I,1479
0-25A-y12-1.220.I,0315
0-25A-y12-1.220.I,0347
0-25A-y12-1.220.I,0406
0-25A-y12-1.220.I,4530
0-25A-y12-1.220.I,0748
0-25A-y12-1.220.I,7390
0-41-y12-1.294.O,0288
0-41-y12-1.294.O,1171
0-41-y12-1.294.O,1172
0-41-y12-1.294.O,1173
0-41-y12-1.294.O,1174
0-41-y12-1.294.O,1175
0-41-y12-1.294.O,0015
0-41-y12-1.294.O,0017
0-41-y12-1.294.O,0018
0-41-y12-1.294.O,0019
0-41-y12-1.294.O,0021
0-41-y12-1.294.O,0085
0-41-y12-1.294.O,0203
0-41-y12-1.294.O,0204
0-41-y12-1.294.O,0205
0-41-y12-1.294.O,1620
0-41-y12-1.294.O,0220
0-41-y12-1.294.O,1622
0-41-y12-1.294.O,1623
0-41-y12-1.294.O,1624
0-41-y12-1.294.O,1625
0-41-y12-1.294.O,1626
0-41-y12-1.294.O,1627
0-41-y12-1.294.O,1628
0-41-y12-1.294.O,1629
0-41-y12-1.294.O,1630
0-41-y12-1.294.O,7348
0-41-y12-1.294.O,3669
0-41-y12-1.294.O,3670
0-41-y12-1.294.O,3671
0-41-y12-1.294.O,3672
0-41-y12-1.294.O,3674
0-41-y12-1.294.O,3675
0-41-y12-1.294.O,3676
0-41-y12-1.294.O,5073
0-41-y12-1.294.O,5074
0-41-y12-1.294.O,6054
0-41-y12-1.294.O,4330
0-41-y12-1.294.O,3679
0-41-y12-1.294.O,5075
0-41-y12-1.294.O,5076
0-41-y12-1.294.O,3682
0-41-y12-1.294.O,3864
0-41-y12-1.294.O,3865
0-41-y12-1.294.O,4910
0-41-y12-1.294.O,4911
0-41-y12-1.294.O,4912
0-41-y12-1.294.O,4913
0-41-y12-1.294.O,4914
0-41-y12-1.294.O,4915
0-41-y12-1.294.O,4957
0-41-y12-1.295.O,0288
0-41-y12-1.295.O,1171
0-41-y12-1.295.O,1172
0-41-y12-1.295.O,1173
0-41-y12-1.295.O,1174
0-41-y12-1.295.O,1175
0-41-y12-1.295.O,0015
0-41-y12-1.295.O,0017
0-41-y12-1.295.O,0018
0-41-y12-1.295.O,0019
0-41-y12-1.295.O,0021
0-41-y12-1.295.O,0085
0-41-y12-1.295.O,0203
0-41-y12-1.295.O,0204
0-41-y12-1.295.O,0205
0-41-y12-1.295.O,1620
0-41-y12-1.295.O,0220
0-41-y12-1.295.O,1622
0-41-y12-1.295.O,1623
0-41-y12-1.295.O,1624
0-41-y12-1.295.O,1625
0-41-y12-1.295.O,1626
0-41-y12-1.295.O,1627
0-41-y12-1.295.O,1628
0-41-y12-1.295.O,1629
0-41-y12-1.295.O,1630
0-41-y12-1.295.O,7348
0-41-y12-1.295.O,3671
0-41-y12-1.295.O,3672
0-41-y12-1.295.O,3674
0-41-y12-1.295.O,3675
0-41-y12-1.295.O,3676
0-41-y12-1.295.O,5073
0-41-y12-1.295.O,5074
0-41-y12-1.295.O,6054
0-41-y12-1.295.O,4330
0-41-y12-1.295.O,3679
0-41-y12-1.295.O,3711
0-41-y12-1.295.O,7189
0-41-y12-1.295.O,5075
0-41-y12-1.295.O,4915
0-41-y12-1.295.O,4957
0-41-y12-1.296.O,0288
0-41-y12-1.296.O,1171
0-41-y12-1.296.O,1172
0-41-y12-1.296.O,1173
0-41-y12-1.296.O,1174
0-41-y12-1.296.O,1175
0-41-y12-1.296.O,0015
0-41-y12-1.296.O,0017
0-41-y12-1.296.O,0018
0-41-y12-1.296.O,0019
0-41-y12-1.296.O,0021
0-41-y12-1.296.O,0085
0-41-y12-1.296.O,0203
0-41-y12-1.296.O,0204
0-41-y12-1.296.O,0205
0-41-y12-1.296.O,1620
0-41-y12-1.296.O,0220
0-41-y12-1.296.O,1622
0-41-y12-1.296.O,1623
0-41-y12-1.296.O,1624
0-41-y12-1.296.O,1625
0-41-y12-1.296.O,1626
0-41-y12-1.296.O,1627
0-41-y12-1.296.O,1628
0-41-y12-1.296.O,1629
0-41-y12-1.296.O,1630
0-41-y12-1.296.O,3670
0-41-y12-1.296.O,3671
0-41-y12-1.296.O,3672
0-41-y12-1.296.O,3674
0-41-y12-1.296.O,3675
0-41-y12-1.296.O,3676
0-41-y12-1.296.O,5073
0-41-y12-1.296.O,5074
0-41-y12-1.296.O,6054
0-41-y12-1.296.O,4330
0-41-y12-1.296.O,3679
0-41-y12-1.296.O,3711
0-41-y12-1.296.O,7189
0-41-y12-1.297.O,0288
0-41-y12-1.297.O,1171
0-41-y12-1.297.O,1172
0-41-y12-1.297.O,1173
0-41-y12-1.297.O,1174
0-41-y12-1.297.O,1175
0-41-y12-1.297.O,0015
0-41-y12-1.297.O,0017
0-41-y12-1.297.O,0018
0-41-y12-1.297.O,0019
0-41-y12-1.297.O,0021
0-41-y12-1.297.O,0085
0-41-y12-1.297.O,0203
0-41-y12-1.297.O,0204
0-41-y12-1.297.O,0205
0-41-y12-1.297.O,1620
0-41-y12-1.297.O,0220
0-41-y12-1.297.O,1622
0-41-y12-1.297.O,1623
0-41-y12-1.297.O,1624
0-41-y12-1.297.O,1625
0-41-y12-1.297.O,1626
0-41-y12-1.297.O,1627
0-41-y12-1.297.O,1628
0-41-y12-1.297.O,1629
0-41-y12-1.297.O,1630
0-41-y12-1.297.O,3670
0-41-y12-1.297.O,3671
0-41-y12-1.297.O,3672
0-41-y12-1.297.O,3674
0-41-y12-1.297.O,3675
0-41-y12-1.297.O,3676
0-41-y12-1.297.O,5073
0-41-y12-1.297.O,5074
0-41-y12-1.297.O,6054
0-41-y12-1.297.O,4330
0-41-y12-1.297.O,3679
0-41-y12-1.297.O,3711
0-41-y12-1.297.O,7189
0-41-y12-1.297.O,5076
0-41-y12-1.297.O,3682
0-41-y12-1.297.O,3864
0-41-y12-1.297.O,3865
0-41-y12-1.297.O,4910
0-41-y12-1.297.O,4911
0-41-y12-1.297.O,4912
0-41-y12-1.297.O,4913
0-41-y12-1.297.O,4914
0-41-y12-1.297.O,4915
0-41-y12-1.297.O,4957
0-41-y12-1.298.I,4843
0-41-y12-1.298.I,4905
0-41-y12-1.298.I,4906
0-41-y12-1.298.I,4907
0-41-y12-1.298.I,4908
0-41-y12-1.298.I,4909
0-41-y12-1.298.I,3884
0-41-y12-1.298.I,3686
0-41-y12-1.298.I,5077
0-41-y12-1.298.I,3689
0-41-y12-1.298.I,3690
0-41-y12-1.298.I,6117
0-41-y12-1.298.I,5079
0-41-y12-1.298.I,3694
0-41-y12-1.298.I,3695
0-41-y12-1.298.I,3696
0-41-y12-1.298.I,3697
0-41-y12-1.298.I,3698
0-41-y12-1.298.I,3699
0-41-y12-1.298.I,3885
0-41-y12-1.298.I,3663
0-41-y12-1.298.I,7347
0-41-y12-1.298.I,3669
0-41-y12-1.298.I,7349
0-41-y12-1.298.I,1631
0-41-y12-1.298.I,1632
0-41-y12-1.298.I,5053
0-41-y12-1.298.I,1633
0-41-y12-1.298.I,1634
0-41-y12-1.298.I,1635
0-41-y12-1.298.I,1636
0-41-y12-1.298.I,1637
0-41-y12-1.298.I,1638
0-41-y12-1.298.I,1639
0-41-y12-1.298.I,1640
0-41-y12-1.298.I,0231
0-41-y12-1.298.I,1641
0-41-y12-1.298.I,1642
0-41-y12-1.298.I,0213
0-41-y12-1.298.I,0214
0-41-y12-1.298.I,4432
0-41-y12-1.298.I,0119
0-41-y12-1.298.I,0044
0-41-y12-1.298.I,0045
0-41-y12-1.298.I,0046
0-41-y12-1.298.I,0047
0-41-y12-1.298.I,0048
0-41-y12-1.298.I,0049
0-41-y12-1.298.I,0050
0-41-y12-1.298.I,0051
0-41-y12-1.298.I,0052
0-41-y12-1.298.I,0277
0-41-y12-1.298.I,0288
0-41-y12-1.299.I,4843
0-41-y12-1.299.I,4905
0-41-y12-1.299.I,4906
0-41-y12-1.299.I,4907
0-41-y12-1.299.I,4908
0-41-y12-1.299.I,4909
0-41-y12-1.299.I,3884
0-41-y12-1.299.I,3686
0-41-y12-1.299.I,5077
0-41-y12-1.299.I,3689
0-41-y12-1.299.I,3690
0-41-y12-1.299.I,6117
0-41-y12-1.299.I,5079
0-41-y12-1.299.I,3694
0-41-y12-1.299.I,3695
0-41-y12-1.299.I,3696
0-41-y12-1.299.I,3697
0-41-y12-1.299.I,3698
0-41-y12-1.299.I,3699
0-41-y12-1.299.I,3885
0-41-y12-1.299.I,1631
0-41-y12-1.299.I,1632
0-41-y12-1.299.I,5053
0-41-y12-1.299.I,1633
0-41-y12-1.299.I,1634
0-41-y12-1.299.I,1635
0-41-y12-1.299.I,1636
0-41-y12-1.299.I,1637
0-41-y12-1.299.I,1638
0-41-y12-1.299.I,1639
0-41-y12-1.299.I,1640
0-41-y12-1.299.I,0231
0-41-y12-1.299.I,1641
0-41-y12-1.299.I,1642
0-41-y12-1.299.I,0213
0-41-y12-1.299.I,0214
0-41-y12-1.299.I,4432
0-41-y12-1.299.I,0119
0-41-y12-1.299.I,0044
0-41-y12-1.299.I,0045
0-41-y12-1.299.I,0046
0-41-y12-1.299.I,0047
0-41-y12-1.299.I,0048
0-41-y12-1.299.I,0049
0-41-y12-1.299.I,0050
0-41-y12-1.299.I,0051
0-41-y12-1.299.I,0052
0-41-y12-1.299.I,0277
0-41-y12-1.299.I,0288
0-41-y12-1.300.I,5044
0-41-y12-1.300.I,3751
0-41-y12-1.300.I,3689
0-41-y12-1.300.I,3690
0-41-y12-1.300.I,6117
0-41-y12-1.300.I,5079
0-41-y12-1.300.I,3694
0-41-y12-1.300.I,3695
0-41-y12-1.300.I,3696
0-41-y12-1.300.I,3697
0-41-y12-1.300.I,3698
0-41-y12-1.300.I,3699
0-41-y12-1.300.I,3885
0-41-y12-1.300.I,3663
0-41-y12-1.300.I,7347
0-41-y12-1.300.I,3669
0-41-y12-1.300.I,7349
0-41-y12-1.300.I,1631
0-41-y12-1.300.I,1632
0-41-y12-1.300.I,5053
0-41-y12-1.300.I,1633
0-41-y12-1.300.I,1634
0-41-y12-1.300.I,1635
0-41-y12-1.300.I,1636
0-41-y12-1.300.I,1637
0-41-y12-1.300.I,1638
0-41-y12-1.300.I,1639
0-41-y12-1.300.I,1640
0-41-y12-1.300.I,0231
0-41-y12-1.300.I,1641
0-41-y12-1.300.I,1642
0-41-y12-1.300.I,0213
0-41-y12-1.300.I,0214
0-41-y12-1.300.I,4432
0-41-y12-1.300.I,0119
0-41-y12-1.300.I,0044
0-41-y12-1.300.I,0045
0-41-y12-1.300.I,0046
0-41-y12-1.300.I,0047
0-41-y12-1.300.I,0048
0-41-y12-1.300.I,0049
0-41-y12-1.300.I,0050
0-41-y12-1.300.I,0051
0-41-y12-1.300.I,0052
0-41-y12-1.300.I,0277
0-41-y12-1.300.I,0288
0-41-y12-1.301.I,7347
0-41-y12-1.301.I,3669
0-41-y12-1.301.I,7349
0-41-y12-1.301.I,1631
0-41-y12-1.301.I,1632
0-41-y12-1.301.I,5053
0-41-y12-1.301.I,1633
0-41-y12-1.301.I,1634
0-41-y12-1.301.I,1635
0-41-y12-1.301.I,1636
0-41-y12-1.301.I,1637
0-41-y12-1.301.I,1638
0-41-y12-1.301.I,1639
0-41-y12-1.301.I,1640
0-41-y12-1.301.I,0231
0-41-y12-1.301.I,1641
0-41-y12-1.301.I,1642
0-41-y12-1.301.I,0213
0-41-y12-1.301.I,0214
0-41-y12-1.301.I,4432
0-41-y12-1.301.I,0119
0-41-y12-1.301.I,0044
0-41-y12-1.301.I,0045
0-41-y12-1.301.I,0046
0-41-y12-1.301.I,0047
0-41-y12-1.301.I,0048
0-41-y12-1.301.I,0049
0-41-y12-1.301.I,0050
0-41-y12-1.301.I,0051
0-41-y12-1.301.I,0052
0-41-y12-1.301.I,0277
0-41-y12-1.301.I,0288
0-41-y12-1.302.O,1174
0-41-y12-1.302.O,1175
0-41-y12-1.302.O,0015
0-41-y12-1.302.O,0017
0-41-y12-1.302.O,0018
0-41-y12-1.302.O,0019
0-41-y12-1.302.O,0021
0-41-y12-1.302.O,0085
0-41-y12-1.302.O,0203
0-41-y12-1.302.O,0204
0-41-y12-1.302.O,0205
0-41-y12-1.302.O,1620
0-41-y12-1.302.O,0220
0-41-y12-1.302.O,1622
0-41-y12-1.302.O,1623
0-41-y12-1.302.O,1624
0-41-y12-1.302.O,1625
0-41-y12-1.302.O,1626
0-41-y12-1.302.O,1627
0-41-y12-1.302.O,1628
0-41-y12-1.302.O,1629
0-41-y12-1.302.O,1630
0-41-y12-1.302.O,7348
0-41-y12-1.302.O,3670
0-41-y12-1.302.O,3671
0-41-y12-1.302.O,3672
0-41-y12-1.302.O,3674
0-41-y12-1.302.O,3675
0-41-y12-1.302.O,3676
0-41-y12-1.302.O,5073
0-41-y12-1.302.O,5074
0-41-y12-1.302.O,6054
0-41-y12-1.302.O,4330
0-41-y12-1.302.O,3679
0-41-y12-1.302.O,5075
0-41-y12-1.302.O,5076
0-41-y12-1.302.O,3682
0-41-y12-1.302.O,3864
0-41-y12-1.302.O,3865
0-41-y12-1.302.O,4910
0-41-y12-1.302.O,4911
0-41-y12-1.302.O,4912
0-41-y12-1.302.O,4913
0-41-y12-1.302.O,4914
0-41-y12-1.302.O,4915
0-41-y12-1.302.O,4957
0-44-y12-1.315.O,0208
0-44-y12-1.315.O,0209
0-44-y12-1.315.O,0210
0-44-y12-1.315.O,0211
0-44-y12-1.315.O,0212
0-44-y12-1.315.O,0213
0-44-y12-1.315.O,0214
0-44-y12-1.315.O,4432
0-44-y12-1.315.O,0119
0-44-y12-1.315.O,0044
0-44-y12-1.315.O,0045
0-44-y12-1.315.O,0046
0-44-y12-1.315.O,0047
0-44-y12-1.315.O,0048
0-44-y12-1.315.O,0049
0-44-y12-1.315.O,0050
0-44-y12-1.315.O,0051
0-44-y12-1.315.O,0052
0-44-y12-1.315.O,0265
0-44-y12-1.315.O,0272
0-44-y12-1.315.O,0336
0-44-y12-1.315.O,0350
0-44-y12-1.315.O,2809
0-44-y12-1.315.O,2810
0-44-y12-1.315.O,2811
0-44-y12-1.315.O,0843
0-44-y12-1.315.O,1013
0-44-y12-1.315.O,1015
0-44-y12-1.315.O,2812
0-44-y12-1.315.O,2813
0-44-y12-1.315.O,2814
0-44-y12-1.315.O,0852
0-44-y12-1.315.O,0853
0-44-y12-1.315.O,0854
0-44-y12-1.315.O,0855
0-44-y12-1.315.O,2815
0-44-y12-1.315.O,2816
0-44-y12-1.315.O,2817
0-44-y12-1.315.O,2818
0-44-y12-1.315.O,2819
0-44-y12-1.315.O,2820
0-44-y12-1.315.O,2822
0-44-y12-1.315.O,2823
0-44-y12-1.315.O,5032
0-44-y12-1.315.O,2824
0-44-y12-1.315.O,2825
0-44-y12-1.315.O,2826
0-44-y12-1.315.O,2827
0-44-y12-1.315.O,2828
0-44-y12-1.315.O,2829
0-44-y12-1.315.O,2830
0-44-y12-1.315.O,2831
0-44-y12-1.315.O,2832
0-44-y12-1.315.O,2833
0-44-y12-1.315.O,7375
