route_short_name,trip_headsign,stop_sequence,stop_id,stop_name
040D,Carlton Hotel - Junction Parnell Place (Stop PU),37,0839,"Whitworth Road, Drumcondra"
040D,Carlton Hotel - Junction Parnell Place (Stop PU),38,0840,"Whitworth Road, Drumcondra"
040D,Carlton Hotel - Junction Parnell Place (Stop PU),39,0841,"Whitworth Road, Drumcondra"
040D,Carlton Hotel - Junction Parnell Place (Stop PU),40,0049,"Lowr Dorset St, Ballybough"
040D,Carlton Hotel - Junction Parnell Place (Stop PU),41,0050,"Lowr Dorset St, Dublin"
040D,Carlton Hotel - Junction Parnell Place (Stop PU),42,0051,"Uppr Dorset St, Dublin"
040D,Carlton Hotel - Junction Parnell Place (Stop PU),43,0052,"Uppr Dorset St, Dublin"
040D,Carlton Hotel - Junction Parnell Place (Stop PU),44,4725,"O'Connell St, Dublin"
040D,Carlton Hotel - Junction Parnell Place (Stop PU),45,6071,"Parnell Street, Dublin"
0041,National Lottery - Abbeyvale,1,0288,"Abbey St, Dublin"
0041,National Lottery - Abbeyvale,2,1171,"Gardiner Street, Dublin"
0041,National Lottery - Abbeyvale,3,1172,"Gardiner Street, Dublin"
0041,National Lottery - Abbeyvale,4,1173,"Gardiner Street, Dublin"
0041,National Lottery - Abbeyvale,5,1174,"Mountjoy Sq. West, Dublin"
0041,National Lottery - Abbeyvale,6,1175,"Gardiner St, Dublin"
0041,National Lottery - Abbeyvale,7,0015,"Dorset St, Ballybough"
0041,National Lottery - Abbeyvale,8,0017,"Drumcondra Rd, Drumcondra"
0041,National Lottery - Abbeyvale,9,0018,"Drumcondra Rd, Drumcondra"
0041,National Lottery - Abbeyvale,10,0019,"Drumcondra Rd, Drumcondra"
0041,National Lottery - Abbeyvale,11,0021,"Drumcondra Rd, Drumcondra"
0041,National Lottery - Abbeyvale,12,0085,"Drumcondra Rd, Drumcondra"
0041,National Lottery - Abbeyvale,13,0203,"Swords Road, Whitehall"
0041,National Lottery - Abbeyvale,14,0204,"Swords Road, Whitehall"
0041,National Lottery - Abbeyvale,15,0205,"Swords Road, Whitehall"
0041,National Lottery - Abbeyvale,16,1620,"Swords Road, Whitehall"
0041,National Lottery - Abbeyvale,17,0220,"Swords Road, Santry"
0041,National Lottery - Abbeyvale,18,1622,"Swords Road, Santry"
0041,National Lottery - Abbeyvale,19,1623,"Swords Road, Santry"
0041,National Lottery - Abbeyvale,20,1624,"Swords Road, Santry"
0041,National Lottery - Abbeyvale,21,1625,"Swords Road, Santry"
0041,National Lottery - Abbeyvale,22,1626,"Swords Road, Santry"
0041,National Lottery - Abbeyvale,23,1627,"Swords Road, Santry"
0041,National Lottery - Abbeyvale,24,1628,"Swords Road, Dublin Airport"
0041,National Lottery - Abbeyvale,25,1629,"Swords Road, Dublin Airport"
0041,National Lottery - Abbeyvale,26,1630,"Swords Road, Dublin Airport"
0041,National Lottery - Abbeyvale,27,7348,"Airport, Dublin Airport"
0041,National Lottery - Abbeyvale,28,3669,"Airport Nth Rd, Dublin Airport"
0041,National Lottery - Abbeyvale,29,3670,"Swords Road, Dublin Airport"
0041,National Lottery - Abbeyvale,30,3671,"Swords Road, Dublin Airport"
0041,National Lottery - Abbeyvale,31,3672,"Swords Road, Nevinstown"
0041,National Lottery - Abbeyvale,32,3674,"Swords Road, Rathingle"
0041,National Lottery - Abbeyvale,33,3675,"Dublin Rd Swords, Drinan"
0041,National Lottery - Abbeyvale,34,3676,"Dublin Rd Swords, Airside"
0041,National Lottery - Abbeyvale,35,5073,"Swords Road, Swords"
0041,National Lottery - Abbeyvale,36,5074,"Swords Road, Swords"
0041,National Lottery - Abbeyvale,37,6054,"Malahide Road, Swords"
0041,National Lottery - Abbeyvale,38,4330,"Malahide Road, Swords"
0041,National Lottery - Abbeyvale,39,3679,"Main Street Swords, Swords"
0041,National Lottery - Abbeyvale,40,5075,"Rathbeale Road, Knocksedan"
0041,National Lottery - Abbeyvale,41,5076,"Rathbeale Road, Broadmeadow"
0041,National Lottery - Abbeyvale,42,3682,"Rathbeale Road, Knocksedan"
0041,National Lottery - Abbeyvale,43,3864,"Rathbeale Road, Broadmeadow"
0041,National Lottery - Abbeyvale,44,3865,"Rathbeale Road, Knocksedan"
0041,National Lottery - Abbeyvale,45,4910,"St. Cronan's Avenue, Knocksedan"
0041,National Lottery - Abbeyvale,46,4911,"St. Cronan's Avenue, Knocksedan"
0041,National Lottery - Abbeyvale,47,4912,"St. Cronan's Avenue, Knocksedan"
0041,National Lottery - Abbeyvale,48,4913,"St. Cronan's Avenue, Knocksedan"
0041,National Lottery - Abbeyvale,49,4914,"St. Cronan's Avenue, Knocksedan"
0041,National Lottery - Abbeyvale,50,4915,"Brackenstown Rd, Knocksedan"
0041,National Lottery - Abbeyvale,51,4957,"Brackenstown Rd, Knocksedan"
0041,Abbeyvale - National Lottery,1,4843,"Brackenstown Rd, Knocksedan"
0041,Abbeyvale - National Lottery,2,4905,"Brackenstown Rd, Knocksedan"
0041,Abbeyvale - National Lottery,3,4906,"St. Cronan's Avenue, Knocksedan"
0041,Abbeyvale - National Lottery,4,4907,"St. Cronan's Avenue, Knocksedan"
0041,Abbeyvale - National Lottery,5,4908,"St. Cronan's Avenue, Knocksedan"
0041,Abbeyvale - National Lottery,6,4909,"St. Cronan's Avenue, Knocksedan"
0041,Abbeyvale - National Lottery,7,3884,"Rathbeale Road, Knocksedan"
0041,Abbeyvale - National Lottery,8,3686,"Rathbeale Road, Broadmeadow"
0041,Abbeyvale - National Lottery,9,5077,"Rathbeale Road, Broadmeadow"
0041,Abbeyvale - National Lottery,10,3689,"Main Street Swords, Swords"
0041,Abbeyvale - National Lottery,11,3690,"Main Street Swords, Swords"
0041,Abbeyvale - National Lottery,12,6117,"Malahide Road, Swords"
0041,Abbeyvale - National Lottery,13,5079,"Dublin Rd, Swords"
0041,Abbeyvale - National Lottery,14,3694,"Dublin Rd Swords, Airside"
0041,Abbeyvale - National Lottery,15,3695,"Swords Road, Airside"
0041,Abbeyvale - National Lottery,16,3696,"Dublin Rd Swords, Drinan"
0041,Abbeyvale - National Lottery,17,3697,"Swords Road, Drinan"
0041,Abbeyvale - National Lottery,18,3698,"Dublin Rd Swords, Rathingle"
0041,Abbeyvale - National Lottery,19,3699,"Swords Road, Nevinstown"
0041,Abbeyvale - National Lottery,20,3885,"Dublin Rd, Dublin Airport"
0041,Abbeyvale - National Lottery,21,3663,"Swords Road, Dublin Airport"
0041,Abbeyvale - National Lottery,22,7347,"Airport, Dublin Airport"
0041,Abbeyvale - National Lottery,23,3669,"Airport Nth Rd, Dublin Airport"
0041,Abbeyvale - National Lottery,24,7349,"Airport, Dublin Airport"
0041,Abbeyvale - National Lottery,25,1631,"Swords Road, Dublin Airport"
0041,Abbeyvale - National Lottery,26,1632,"Swords Road, Dublin Airport"
0041,Abbeyvale - National Lottery,27,5053,"Swords Road, Dublin Airport"
0041,Abbeyvale - National Lottery,28,1633,"Swords Road, Dublin Airport"
0041,Abbeyvale - National Lottery,29,1634,"Swords Road, Dublin Airport"
0041,Abbeyvale - National Lottery,30,1635,"Swords Road, Dublin Airport"
0041,Abbeyvale - National Lottery,31,1636,"Swords Road, Santry"
0041,Abbeyvale - National Lottery,32,1637,"Swords Road, Santry"
0041,Abbeyvale - National Lottery,33,1638,"Swords Road, Santry"
0041,Abbeyvale - National Lottery,34,1639,"Swords Road, Santry"
0041,Abbeyvale - National Lottery,35,1640,"Swords Road, Santry"
0041,Abbeyvale - National Lottery,36,0231,"Swords Road, Santry"
0041,Abbeyvale - National Lottery,37,1641,"Swords Road, Whitehall"
0041,Abbeyvale - National Lottery,38,1642,"Swords Road, Whitehall"
0041,Abbeyvale - National Lottery,39,0213,"Swords Road, Whitehall"
0041,Abbeyvale - National Lottery,40,0214,"Swords Road, Whitehall"
0041,Abbeyvale - National Lottery,41,4432,"Swords Road, Whitehall"
0041,Abbeyvale - National Lottery,42,0119,"Drumcondra Rd, Whitehall"
0041,Abbeyvale - National Lottery,43,0044,"Drumcondra Rd, Drumcondra"
0041,Abbeyvale - National Lottery,44,0045,"Drumcondra Rd, Drumcondra"
0041,Abbeyvale - National Lottery,45,0046,"Drumcondra Rd, Drumcondra"
0041,Abbeyvale - National Lottery,46,0047,"Drumcondra Rd, Drumcondra"
0041,Abbeyvale - National Lottery,47,0048,"Drumcondra Rd, Drumcondra"
0041,Abbeyvale - National Lottery,48,0049,"Lowr Dorset St, Ballybough"
0041,Abbeyvale - National Lottery,49,0050,"Lowr Dorset St, Dublin"
0041,Abbeyvale - National Lottery,50,0051,"Uppr Dorset St, Dublin"
0041,Abbeyvale - National Lottery,51,0052,"Uppr Dorset St, Dublin"
0041,Abbeyvale - National Lottery,52,0277,"O'Connell St, Dublin"
0041,Abbeyvale - National Lottery,53,0288,"Abbey St, Dublin"
041A,Abbeyvale - National Lottery,1,4843,"Brackenstown Rd, Knocksedan"
041A,Abbeyvale - National Lottery,2,4905,"Brackenstown Rd, Knocksedan"
041A,Abbeyvale - National Lottery,3,4906,"St. Cronan's Avenue, Knocksedan"
041A,Abbeyvale - National Lottery,4,4907,"St. Cronan's Avenue, Knocksedan"
041A,Abbeyvale - National Lottery,5,4908,"St. Cronan's Avenue, Knocksedan"
041A,Abbeyvale - National Lottery,6,4909,"St. Cronan's Avenue, Knocksedan"
041A,Abbeyvale - National Lottery,7,4921,"Oatlands, Broadmeadow"
041A,Abbeyvale - National Lottery,8,4922,"Allenwood, Broadmeadow"
041A,Abbeyvale - National Lottery,9,4923,"Allenwood, Broadmeadow"
041A,Abbeyvale - National Lottery,10,4924,"Glen Ellen Est, Swords"
041A,Abbeyvale - National Lottery,11,4958,"Balheary Road, Swords"
041A,Abbeyvale - National Lottery,12,3752,"Drimnagh Rd, Swords"
041A,Abbeyvale - National Lottery,13,3751,"North Street, Swords"
041A,Abbeyvale - National Lottery,14,3689,"Main Street Swords, Swords"
041A,Abbeyvale - National Lottery,15,3690,"Main Street Swords, Swords"
041A,Abbeyvale - National Lottery,16,6117,"Malahide Road, Swords"
041A,Abbeyvale - National Lottery,17,5079,"Dublin Rd, Swords"
041A,Abbeyvale - National Lottery,18,3694,"Dublin Rd Swords, Airside"
041A,Abbeyvale - National Lottery,19,3695,"Swords Road, Airside"
041A,Abbeyvale - National Lottery,20,3696,"Dublin Rd Swords, Drinan"
041A,Abbeyvale - National Lottery,21,3697,"Swords Road, Drinan"
041A,Abbeyvale - National Lottery,22,3698,"Dublin Rd Swords, Rathingle"
041A,Abbeyvale - National Lottery,23,3699,"Swords Road, Nevinstown"
041A,Abbeyvale - National Lottery,24,3885,"Dublin Rd, Dublin Airport"
041A,Abbeyvale - National Lottery,25,1631,"Swords Road, Dublin Airport"
041A,Abbeyvale - National Lottery,26,1632,"Swords Road, Dublin Airport"
041A,Abbeyvale - National Lottery,27,5053,"Swords Road, Dublin Airport"
041A,Abbeyvale - National Lottery,28,1633,"Swords Road, Dublin Airport"
041A,Abbeyvale - National Lottery,29,1634,"Swords Road, Dublin Airport"
041A,Abbeyvale - National Lottery,30,1635,"Swords Road, Dublin Airport"
041A,Abbeyvale - National Lottery,31,1636,"Swords Road, Santry"
041A,Abbeyvale - National Lottery,32,1637,"Swords Road, Santry"
041A,Abbeyvale - National Lottery,33,1638,"Swords Road, Santry"
041A,Abbeyvale - National Lottery,34,1639,"Swords Road, Santry"
041A,Abbeyvale - National Lottery,35,1640,"Swords Road, Santry"
041A,Abbeyvale - National Lottery,36,0231,"Swords Road, Santry"
041A,Abbeyvale - National Lottery,37,1641,"Swords Road, Whitehall"
041A,Abbeyvale - National Lottery,38,1642,"Swords Road, Whitehall"
041A,Abbeyvale - National Lottery,39,0213,"Swords Road, Whitehall"
041A,Abbeyvale - National Lottery,40,0214,"Swords Road, Whitehall"
041A,Abbeyvale - National Lottery,41,4432,"Swords Road, Whitehall"
041A,Abbeyvale - National Lottery,42,0119,"Drumcondra Rd, Whitehall"
041A,Abbeyvale - National Lottery,43,0044,"Drumcondra Rd, Drumcondra"
041A,Abbeyvale - National Lottery,44,0045,"Drumcondra Rd, Drumcondra"
041A,Abbeyvale - National Lottery,45,0046,"Drumcondra Rd, Drumcondra"
041A,Abbeyvale - National Lottery,46,0047,"Drumcondra Rd, Drumcondra"
041A,Abbeyvale - National Lottery,47,0048,"Drumcondra Rd, Drumcondra"
041A,Abbeyvale - National Lottery,48,0049,"Lowr Dorset St, Ballybough"
041A,Abbeyvale - National Lottery,49,0050,"Lowr Dorset St, Dublin"
041A,Abbeyvale - National Lottery,50,0051,"Uppr Dorset St, Dublin"
041A,Abbeyvale - National Lottery,51,0052,"Uppr Dorset St, Dublin"
041A,Abbeyvale - National Lottery,52,0277,"O'Connell St, Dublin"
041A,Abbeyvale - National Lottery,53,0288,"Abbey St, Dublin"
041B,National Lottery - Cemetery,1,0288,"Abbey St, Dublin"
041B,National Lottery - Cemetery,2,1171,"Gardiner Street, Dublin"
041B,National Lottery - Cemetery,3,1172,"Gardiner Street, Dublin"
041B,National Lottery - Cemetery,4,1173,"Gardiner Street, Dublin"
041B,National Lottery - Cemetery,5,1174,"Mountjoy Sq. West, Dublin"
041B,National Lottery - Cemetery,6,1175,"Gardiner St, Dublin"
041B,National Lottery - Cemetery,7,0015,"Dorset St, Ballybough"
041B,National Lottery - Cemetery,8,0017,"Drumcondra Rd, Drumcondra"
041B,National Lottery - Cemetery,9,0018,"Drumcondra Rd, Drumcondra"
041B,National Lottery - Cemetery,10,0019,"Drumcondra Rd, Drumcondra"
041B,National Lottery - Cemetery,11,0021,"Drumcondra Rd, Drumcondra"
041B,National Lottery - Cemetery,12,0085,"Drumcondra Rd, Drumcondra"
041B,National Lottery - Cemetery,13,0203,"Swords Road, Whitehall"
041B,National Lottery - Cemetery,14,0204,"Swords Road, Whitehall"
041B,National Lottery - Cemetery,15,0205,"Swords Road, Whitehall"
041B,National Lottery - Cemetery,16,1620,"Swords Road, Whitehall"
041B,National Lottery - Cemetery,17,0220,"Swords Road, Santry"
041B,National Lottery - Cemetery,18,1622,"Swords Road, Santry"
041B,National Lottery - Cemetery,19,1623,"Swords Road, Santry"
041B,National Lottery - Cemetery,20,1624,"Swords Road, Santry"
041B,National Lottery - Cemetery,21,1625,"Swords Road, Santry"
041B,National Lottery - Cemetery,22,1626,"Swords Road, Santry"
041B,National Lottery - Cemetery,23,1627,"Swords Road, Santry"
041B,National Lottery - Cemetery,24,1628,"Swords Road, Dublin Airport"
041B,National Lottery - Cemetery,25,1629,"Swords Road, Dublin Airport"
041B,National Lottery - Cemetery,26,1630,"Swords Road, Dublin Airport"
041B,National Lottery - Cemetery,27,7348,"Airport, Dublin Airport"
041B,National Lottery - Cemetery,28,3671,"Swords Road, Dublin Airport"
041B,National Lottery - Cemetery,29,3672,"Swords Road, Nevinstown"
041B,National Lottery - Cemetery,30,3674,"Swords Road, Rathingle"
041B,National Lottery - Cemetery,31,3675,"Dublin Rd Swords, Drinan"
041B,National Lottery - Cemetery,32,3676,"Dublin Rd Swords, Airside"
041B,National Lottery - Cemetery,33,5073,"Swords Road, Swords"
041B,National Lottery - Cemetery,34,5074,"Swords Road, Swords"
041B,National Lottery - Cemetery,35,6054,"Malahide Road, Swords"
041B,National Lottery - Cemetery,36,4330,"Malahide Road, Swords"
041B,National Lottery - Cemetery,37,3679,"Main Street Swords, Swords"
041B,National Lottery - Cemetery,38,5075,"Rathbeale Road, Knocksedan"
041B,National Lottery - Cemetery,39,5076,"Rathbeale Road, Broadmeadow"
041B,National Lottery - Cemetery,40,3682,"Rathbeale Road, Knocksedan"
041B,National Lottery - Cemetery,41,3864,"Rathbeale Road, Broadmeadow"
041B,National Lottery - Cemetery,42,3865,"Rathbeale Road, Knocksedan"
041B,National Lottery - Cemetery,43,7133,"Rathbeale Road, Knocksedan"
041B,National Lottery - Cemetery,44,7134,"Rathbeale Road, Knocksedan"
041B,National Lottery - Cemetery,45,3867,"Rathbeale Cottages, Jamestown"
041B,National Lottery - Cemetery,46,7135,"Rathbeale Road, Rowlestown"
041B,National Lottery - Cemetery,47,7136,"Rolestown, Rowlestown"
041B,National Lottery - Cemetery,48,3874,"Rolestown, Rowlestown"
041B,National Lottery - Cemetery,27,3670,"Swords Road, Dublin Airport"
041B,Cemetery - National Lottery,1,7144,"Rolestown, Rowlestown"
041B,Cemetery - National Lottery,2,3881,"Rathbeale Cottages, Jamestown"
041B,Cemetery - National Lottery,3,5096,"Rathbeale Road, Jamestown"
041B,Cemetery - National Lottery,4,7145,"Rathbeale Road, Jamestown"
041B,Cemetery - National Lottery,5,3884,"Rathbeale Road, Knocksedan"
041B,Cemetery - National Lottery,6,3686,"Rathbeale Road, Broadmeadow"
041B,Cemetery - National Lottery,7,5077,"Rathbeale Road, Broadmeadow"
041B,Cemetery - National Lottery,8,5078,"Rathbeale Road, Broadmeadow"
041B,Cemetery - National Lottery,9,3689,"Main Street Swords, Swords"
041B,Cemetery - National Lottery,10,3690,"Main Street Swords, Swords"
041B,Cemetery - National Lottery,11,5079,"Dublin Rd, Swords"
041B,Cemetery - National Lottery,12,3694,"Dublin Rd Swords, Airside"
041B,Cemetery - National Lottery,13,3695,"Swords Road, Airside"
041B,Cemetery - National Lottery,14,3696,"Dublin Rd Swords, Drinan"
041B,Cemetery - National Lottery,15,3697,"Swords Road, Drinan"
041B,Cemetery - National Lottery,16,3698,"Dublin Rd Swords, Rathingle"
041B,Cemetery - National Lottery,17,3699,"Swords Road, Nevinstown"
041B,Cemetery - National Lottery,18,3885,"Dublin Rd, Dublin Airport"
041B,Cemetery - National Lottery,19,1631,"Swords Road, Dublin Airport"
041B,Cemetery - National Lottery,20,1632,"Swords Road, Dublin Airport"
041B,Cemetery - National Lottery,21,5053,"Swords Road, Dublin Airport"
041B,Cemetery - National Lottery,22,1633,"Swords Road, Dublin Airport"
041B,Cemetery - National Lottery,23,1634,"Swords Road, Dublin Airport"
041B,Cemetery - National Lottery,24,1635,"Swords Road, Dublin Airport"
041B,Cemetery - National Lottery,25,1636,"Swords Road, Santry"
041B,Cemetery - National Lottery,26,1637,"Swords Road, Santry"
041B,Cemetery - National Lottery,27,1638,"Swords Road, Santry"
041B,Cemetery - National Lottery,28,1639,"Swords Road, Santry"
041B,Cemetery - National Lottery,29,1640,"Swords Road, Santry"
041B,Cemetery - National Lottery,30,0231,"Swords Road, Santry"
041B,Cemetery - National Lottery,31,1641,"Swords Road, Whitehall"
041B,Cemetery - National Lottery,32,1642,"Swords Road, Whitehall"
041B,Cemetery - National Lottery,33,0213,"Swords Road, Whitehall"
041B,Cemetery - National Lottery,34,0214,"Swords Road, Whitehall"
041B,Cemetery - National Lottery,35,4432,"Swords Road, Whitehall"
041B,Cemetery - National Lottery,36,0119,"Drumcondra Rd, Whitehall"
041B,Cemetery - National Lottery,37,0044,"Drumcondra Rd, Drumcondra"
041B,Cemetery - National Lottery,38,0045,"Drumcondra Rd, Drumcondra"
041B,Cemetery - National Lottery,39,0046,"Drumcondra Rd, Drumcondra"
041B,Cemetery - National Lottery,40,0047,"Drumcondra Rd, Drumcondra"
041B,Cemetery - National Lottery,41,0048,"Drumcondra Rd, Drumcondra"
041B,Cemetery - National Lottery,42,0049,"Lowr Dorset St, Ballybough"
041B,Cemetery - National Lottery,43,0050,"Lowr Dorset St, Dublin"
041B,Cemetery - National Lottery,44,0051,"Uppr Dorset St, Dublin"
041B,Cemetery - National Lottery,45,0052,"Uppr Dorset St, Dublin"
041B,Cemetery - National Lottery,46,0277,"O'Connell St, Dublin"
041B,Cemetery - National Lottery,47,0288,"Abbey St, Dublin"
041C,National Lottery - Abbeyvale,1,0288,"Abbey St, Dublin"
041C,National Lottery - Abbeyvale,2,1171,"Gardiner Street, Dublin"
041C,National Lottery - Abbeyvale,3,1172,"Gardiner Street, Dublin"
041C,National Lottery - Abbeyvale,4,1173,"Gardiner Street, Dublin"
041C,National Lottery - Abbeyvale,5,1174,"Mountjoy Sq. West, Dublin"
041C,National Lottery - Abbeyvale,6,1175,"Gardiner St, Dublin"
041C,National Lottery - Abbeyvale,7,0015,"Dorset St, Ballybough"
041C,National Lottery - Abbeyvale,8,0017,"Drumcondra Rd, Drumcondra"
041C,National Lottery - Abbeyvale,9,0018,"Drumcondra Rd, Drumcondra"
041C,National Lottery - Abbeyvale,10,0019,"Drumcondra Rd, Drumcondra"
041C,National Lottery - Abbeyvale,11,0021,"Drumcondra Rd, Drumcondra"
041C,National Lottery - Abbeyvale,12,0085,"Drumcondra Rd, Drumcondra"
041C,National Lottery - Abbeyvale,13,0203,"Swords Road, Whitehall"
041C,National Lottery - Abbeyvale,14,0204,"Swords Road, Whitehall"
041C,National Lottery - Abbeyvale,15,0205,"Swords Road, Whitehall"
041C,National Lottery - Abbeyvale,16,1620,"Swords Road, Whitehall"
041C,National Lottery - Abbeyvale,17,0220,"Swords Road, Santry"
041C,National Lottery - Abbeyvale,18,1622,"Swords Road, Santry"
041C,National Lottery - Abbeyvale,19,1623,"Swords Road, Santry"
041C,National Lottery - Abbeyvale,20,1624,"Swords Road, Santry"
041C,National Lottery - Abbeyvale,21,1625,"Swords Road, Santry"
041C,National Lottery - Abbeyvale,22,1626,"Swords Road, Santry"
041C,National Lottery - Abbeyvale,23,1627,"Swords Road, Santry"
041C,National Lottery - Abbeyvale,24,1628,"Swords Road, Dublin Airport"
041C,National Lottery - Abbeyvale,25,1629,"Swords Road, Dublin Airport"
041C,National Lottery - Abbeyvale,26,1630,"Swords Road, Dublin Airport"
041C,National Lottery - Abbeyvale,27,3670,"Swords Road, Dublin Airport"
041C,National Lottery - Abbeyvale,28,3671,"Swords Road, Dublin Airport"
041C,National Lottery - Abbeyvale,29,3672,"Swords Road, Nevinstown"
041C,National Lottery - Abbeyvale,30,3674,"Swords Road, Rathingle"
041C,National Lottery - Abbeyvale,31,3675,"Dublin Rd Swords, Drinan"
041C,National Lottery - Abbeyvale,32,5030,"Boroimhe Estate, Boroimhe"
041C,National Lottery - Abbeyvale,33,5031,"Boroimhe Cherry, Boroimhe"
041C,National Lottery - Abbeyvale,34,6033,"Rathingle Road, Rathingle"
041C,National Lottery - Abbeyvale,35,3089,"Rathingle Road, Rathingle"
041C,National Lottery - Abbeyvale,36,3090,"Rathingle Road, Rathingle"
041C,National Lottery - Abbeyvale,37,3706,"Rathingle Road, Rathingle"
041C,National Lottery - Abbeyvale,38,3707,"Rathingle Road, Rathingle"
041C,National Lottery - Abbeyvale,39,3708,"River Valley Rd, Rathingle"
041C,National Lottery - Abbeyvale,40,3709,"River Valley Rd, Rathingle"
041C,National Lottery - Abbeyvale,41,3710,"River Valley Rd, Rathingle"
041C,National Lottery - Abbeyvale,42,4925,"Forest Road, Swords"
041C,National Lottery - Abbeyvale,43,4926,"Forest Road, Knocksedan"
041C,National Lottery - Abbeyvale,44,3678,"Main Street Swords, Swords"
041C,National Lottery - Abbeyvale,45,3679,"Main Street Swords, Swords"
041C,National Lottery - Abbeyvale,46,3711,"North Street, Swords"
041C,National Lottery - Abbeyvale,47,3712,"North Street, Swords"
041C,National Lottery - Abbeyvale,48,4916,"New Road, Swords"
041C,National Lottery - Abbeyvale,49,4917,"New Road, Swords"
041C,National Lottery - Abbeyvale,50,4918,"New Road, Broadmeadow"
041C,National Lottery - Abbeyvale,51,4919,"New Road, Broadmeadow"
041C,National Lottery - Abbeyvale,52,4920,"New Road, Broadmeadow"
041C,National Lottery - Abbeyvale,53,4910,"St. Cronan's Avenue, Knocksedan"
041C,National Lottery - Abbeyvale,54,4911,"St. Cronan's Avenue, Knocksedan"
041C,National Lottery - Abbeyvale,55,4912,"St. Cronan's Avenue, Knocksedan"
041C,National Lottery - Abbeyvale,56,4913,"St. Cronan's Avenue, Knocksedan"
041C,National Lottery - Abbeyvale,57,4914,"St. Cronan's Avenue, Knocksedan"
041C,National Lottery - Abbeyvale,58,4915,"Brackenstown Rd, Knocksedan"
041C,National Lottery - Abbeyvale,59,4957,"Brackenstown Rd, Knocksedan"
041C,Abbeyvale - National Lottery,1,4843,"Brackenstown Rd, Knocksedan"
041C,Abbeyvale - National Lottery,2,4905,"Brackenstown Rd, Knocksedan"
041C,Abbeyvale - National Lottery,3,4906,"St. Cronan's Avenue, Knocksedan"
041C,Abbeyvale - National Lottery,4,4907,"St. Cronan's Avenue, Knocksedan"
041C,Abbeyvale - National Lottery,5,4908,"St. Cronan's Avenue, Knocksedan"
041C,Abbeyvale - National Lottery,6,4909,"St. Cronan's Avenue, Knocksedan"
041C,Abbeyvale - National Lottery,7,4921,"Oatlands, Broadmeadow"
041C,Abbeyvale - National Lottery,8,4922,"Allenwood, Broadmeadow"
041C,Abbeyvale - National Lottery,9,4923,"Allenwood, Broadmeadow"
041C,Abbeyvale - National Lottery,10,4924,"Glen Ellen Est, Swords"
041C,Abbeyvale - National Lottery,11,4958,"Balheary Road, Swords"
041C,Abbeyvale - National Lottery,12,3752,"Drimnagh Rd, Swords"
041C,Abbeyvale - National Lottery,13,3751,"North Street, Swords"
041C,Abbeyvale - National Lottery,14,3689,"Main Street Swords, Swords"
041C,Abbeyvale - National Lottery,15,3691,"Dublin Rd, Swords"
041C,Abbeyvale - National Lottery,16,3572,"Forest Road, Swords"
041C,Abbeyvale - National Lottery,17,3701,"Forest Road, Swords"
041C,Abbeyvale - National Lottery,18,3702,"River Valley Rd, Rathingle"
041C,Abbeyvale - National Lottery,19,3088,"River Valley Rd, Rathingle"
041C,Abbeyvale - National Lottery,20,3704,"River Valley Rd, Rathingle"
041C,Abbeyvale - National Lottery,21,3705,"Rathingle Road, Rathingle"
041C,Abbeyvale - National Lottery,22,0733,"Rathingle Road, Rathingle"
041C,Abbeyvale - National Lottery,23,6015,"Rathingle Road, Rathingle"
041C,Abbeyvale - National Lottery,24,5029,"Boroimhe Estate, Boroimhe"
041C,Abbeyvale - National Lottery,25,5028,"Boroimhe Estate, Boroimhe"
041C,Abbeyvale - National Lottery,26,3696,"Dublin Rd Swords, Drinan"
041C,Abbeyvale - National Lottery,27,3697,"Swords Road, Drinan"
041C,Abbeyvale - National Lottery,28,3698,"Dublin Rd Swords, Rathingle"
041C,Abbeyvale - National Lottery,29,3699,"Swords Road, Nevinstown"
041C,Abbeyvale - National Lottery,30,3885,"Dublin Rd, Dublin Airport"
041C,Abbeyvale - National Lottery,31,1631,"Swords Road, Dublin Airport"
041C,Abbeyvale - National Lottery,32,1632,"Swords Road, Dublin Airport"
041C,Abbeyvale - National Lottery,33,5053,"Swords Road, Dublin Airport"
041C,Abbeyvale - National Lottery,34,1633,"Swords Road, Dublin Airport"
041C,Abbeyvale - National Lottery,35,1634,"Swords Road, Dublin Airport"
041C,Abbeyvale - National Lottery,36,1635,"Swords Road, Dublin Airport"
041C,Abbeyvale - National Lottery,37,1636,"Swords Road, Santry"
041C,Abbeyvale - National Lottery,38,1637,"Swords Road, Santry"
041C,Abbeyvale - National Lottery,39,1638,"Swords Road, Santry"
041C,Abbeyvale - National Lottery,40,1639,"Swords Road, Santry"
041C,Abbeyvale - National Lottery,41,1640,"Swords Road, Santry"
041C,Abbeyvale - National Lottery,42,0231,"Swords Road, Santry"
041C,Abbeyvale - National Lottery,43,1641,"Swords Road, Whitehall"
041C,Abbeyvale - National Lottery,44,1642,"Swords Road, Whitehall"
041C,Abbeyvale - National Lottery,45,0213,"Swords Road, Whitehall"
041C,Abbeyvale - National Lottery,46,0214,"Swords Road, Whitehall"
041C,Abbeyvale - National Lottery,47,4432,"Swords Road, Whitehall"
041C,Abbeyvale - National Lottery,48,0119,"Drumcondra Rd, Whitehall"
041C,Abbeyvale - National Lottery,49,0044,"Drumcondra Rd, Drumcondra"
041C,Abbeyvale - National Lottery,50,0045,"Drumcondra Rd, Drumcondra"
