trip_id,departure_time,service_day
0-123-y12-1.108.I,12:40:00,Thursday
0-123-y12-1.108.I,12:40:00,Saturday
0-123-y12-1.108.I,12:40:00,Friday
0-123-y12-1.108.I,12:40:00,Tuesday
0-123-y12-1.108.I,12:40:00,Wednesday
0-123-y12-1.108.I,12:40:00,Monday
0-123-y12-1.108.I,12:40:00,Sunday
0-123-y12-1.108.I,12:50:00,Thursday
0-123-y12-1.108.I,12:50:00,Saturday
0-123-y12-1.108.I,12:50:00,Friday
0-123-y12-1.108.I,12:50:00,Tuesday
0-123-y12-1.108.I,12:50:00,Wednesday
0-123-y12-1.108.I,12:50:00,Monday
0-123-y12-1.108.I,12:50:00,Sunday
0-123-y12-1.108.I,13:00:00,Thursday
0-123-y12-1.108.I,13:00:00,Saturday
0-123-y12-1.108.I,13:00:00,Friday
0-123-y12-1.108.I,13:00:00,Tuesday
0-123-y12-1.108.I,13:00:00,Wednesday
0-123-y12-1.108.I,13:00:00,Monday
0-123-y12-1.108.I,13:00:00,Sunday
0-123-y12-1.108.I,13:05:00,Thursday
0-123-y12-1.108.I,13:05:00,Saturday
0-123-y12-1.108.I,13:05:00,Friday
0-123-y12-1.108.I,13:05:00,Tuesday
0-123-y12-1.108.I,13:05:00,Wednesday
0-123-y12-1.108.I,13:05:00,Monday
0-123-y12-1.108.I,13:05:00,Sunday
0-123-y12-1.108.I,13:10:00,Thursday
0-123-y12-1.108.I,13:10:00,Saturday
0-123-y12-1.108.I,13:10:00,Friday
0-123-y12-1.108.I,13:10:00,Tuesday
0-123-y12-1.108.I,13:10:00,Wednesday
0-123-y12-1.108.I,13:10:00,Monday
0-123-y12-1.108.I,13:10:00,Sunday
0-123-y12-1.108.I,13:20:00,Thursday
0-123-y12-1.108.I,13:20:00,Saturday
0-123-y12-1.108.I,13:20:00,Friday
0-123-y12-1.108.I,13:20:00,Tuesday
0-123-y12-1.108.I,13:20:00,Wednesday
0-123-y12-1.108.I,13:20:00,Monday
0-123-y12-1.108.I,13:20:00,Sunday
0-123-y12-1.108.I,13:30:00,Thursday
0-123-y12-1.108.I,13:30:00,Saturday
0-123-y12-1.108.I,13:30:00,Friday
0-123-y12-1.108.I,13:30:00,Tuesday
0-123-y12-1.108.I,13:30:00,Wednesday
0-123-y12-1.108.I,13:30:00,Monday
0-123-y12-1.108.I,13:30:00,Sunday
0-123-y12-1.108.I,13:35:00,Thursday
0-123-y12-1.108.I,13:35:00,Saturday
0-123-y12-1.108.I,13:35:00,Friday
0-123-y12-1.108.I,13:35:00,Tuesday
0-123-y12-1.108.I,13:35:00,Wednesday
0-123-y12-1.108.I,13:35:00,Monday
0-123-y12-1.108.I,13:35:00,Sunday
0-123-y12-1.108.I,13:40:00,Thursday
0-123-y12-1.108.I,13:40:00,Saturday
0-123-y12-1.108.I,13:40:00,Friday
0-123-y12-1.108.I,13:40:00,Tuesday
0-123-y12-1.108.I,13:40:00,Wednesday
0-123-y12-1.108.I,13:40:00,Monday
0-123-y12-1.108.I,13:40:00,Sunday
0-123-y12-1.108.I,13:50:00,Thursday
0-123-y12-1.108.I,13:50:00,Saturday
0-123-y12-1.108.I,13:50:00,Friday
0-123-y12-1.108.I,13:50:00,Tuesday
0-123-y12-1.108.I,13:50:00,Wednesday
0-123-y12-1.108.I,13:50:00,Monday
0-123-y12-1.108.I,13:50:00,Sunday
0-123-y12-1.108.I,14:00:00,Thursday
0-123-y12-1.108.I,14:00:00,Saturday
0-123-y12-1.108.I,14:00:00,Friday
0-123-y12-1.108.I,14:00:00,Tuesday
0-123-y12-1.108.I,14:00:00,Wednesday
0-123-y12-1.108.I,14:00:00,Monday
0-123-y12-1.108.I,14:00:00,Sunday
0-123-y12-1.108.I,14:05:00,Thursday
0-123-y12-1.108.I,14:05:00,Saturday
0-123-y12-1.108.I,14:05:00,Friday
0-123-y12-1.108.I,14:05:00,Tuesday
0-123-y12-1.108.I,14:05:00,Wednesday
0-123-y12-1.108.I,14:05:00,Monday
0-123-y12-1.108.I,14:05:00,Sunday
0-123-y12-1.108.I,14:10:00,Thursday
0-123-y12-1.108.I,14:10:00,Saturday
0-123-y12-1.108.I,14:10:00,Friday
0-123-y12-1.108.I,14:10:00,Tuesday
0-123-y12-1.108.I,14:10:00,Wednesday
0-123-y12-1.108.I,14:10:00,Monday
0-123-y12-1.108.I,14:10:00,Sunday
0-123-y12-1.108.I,14:20:00,Thursday
0-123-y12-1.108.I,14:20:00,Saturday
0-123-y12-1.108.I,14:20:00,Friday
0-123-y12-1.108.I,14:20:00,Tuesday
0-123-y12-1.108.I,14:20:00,Wednesday
0-123-y12-1.108.I,14:20:00,Monday
0-123-y12-1.108.I,14:20:00,Sunday
0-123-y12-1.108.I,14:30:00,Thursday
0-123-y12-1.108.I,14:30:00,Saturday
0-123-y12-1.108.I,14:30:00,Friday
0-123-y12-1.108.I,14:30:00,Tuesday
0-123-y12-1.108.I,14:30:00,Wednesday
0-123-y12-1.108.I,14:30:00,Monday
0-123-y12-1.108.I,14:30:00,Sunday
0-123-y12-1.108.I,14:35:00,Thursday
0-123-y12-1.108.I,14:35:00,Saturday
0-123-y12-1.108.I,14:35:00,Friday
0-123-y12-1.108.I,14:35:00,Tuesday
0-123-y12-1.108.I,14:35:00,Wednesday
0-123-y12-1.108.I,14:35:00,Monday
0-123-y12-1.108.I,14:35:00,Sunday
0-123-y12-1.108.I,14:40:00,Thursday
0-123-y12-1.108.I,14:40:00,Saturday
0-123-y12-1.108.I,14:40:00,Friday
0-123-y12-1.108.I,14:40:00,Tuesday
0-123-y12-1.108.I,14:40:00,Wednesday
0-123-y12-1.108.I,14:40:00,Monday
0-123-y12-1.108.I,14:40:00,Sunday
0-123-y12-1.108.I,14:50:00,Thursday
0-123-y12-1.108.I,14:50:00,Saturday
0-123-y12-1.108.I,14:50:00,Friday
0-123-y12-1.108.I,14:50:00,Tuesday
0-123-y12-1.108.I,14:50:00,Wednesday
0-123-y12-1.108.I,14:50:00,Monday
0-123-y12-1.108.I,14:50:00,Sunday
0-123-y12-1.108.I,15:00:00,Thursday
0-123-y12-1.108.I,15:00:00,Saturday
0-123-y12-1.108.I,15:00:00,Friday
0-123-y12-1.108.I,15:00:00,Tuesday
0-123-y12-1.108.I,15:00:00,Wednesday
0-123-y12-1.108.I,15:00:00,Monday
0-123-y12-1.108.I,15:00:00,Sunday
0-123-y12-1.108.I,15:05:00,Thursday
0-123-y12-1.108.I,15:05:00,Saturday
0-123-y12-1.108.I,15:05:00,Friday
0-123-y12-1.108.I,15:05:00,Tuesday
0-123-y12-1.108.I,15:05:00,Wednesday
0-123-y12-1.108.I,15:05:00,Monday
0-123-y12-1.108.I,15:05:00,Sunday
0-123-y12-1.108.I,15:10:00,Thursday
0-123-y12-1.108.I,15:10:00,Saturday
0-123-y12-1.108.I,15:10:00,Friday
0-123-y12-1.108.I,15:10:00,Tuesday
0-123-y12-1.108.I,15:10:00,Wednesday
0-123-y12-1.108.I,15:10:00,Monday
0-123-y12-1.108.I,15:10:00,Sunday
0-123-y12-1.108.I,15:20:00,Thursday
0-123-y12-1.108.I,15:20:00,Saturday
0-123-y12-1.108.I,15:20:00,Friday
0-123-y12-1.108.I,15:20:00,Tuesday
0-123-y12-1.108.I,15:20:00,Wednesday
0-123-y12-1.108.I,15:20:00,Monday
0-123-y12-1.108.I,15:20:00,Sunday
0-123-y12-1.108.I,15:30:00,Thursday
0-123-y12-1.108.I,15:30:00,Saturday
0-123-y12-1.108.I,15:30:00,Friday
0-123-y12-1.108.I,15:30:00,Tuesday
0-123-y12-1.108.I,15:30:00,Wednesday
0-123-y12-1.108.I,15:30:00,Monday
0-123-y12-1.108.I,15:30:00,Sunday
0-123-y12-1.108.I,15:35:00,Thursday
0-123-y12-1.108.I,15:35:00,Saturday
0-123-y12-1.108.I,15:35:00,Friday
0-123-y12-1.108.I,15:35:00,Tuesday
0-123-y12-1.108.I,15:35:00,Wednesday
0-123-y12-1.108.I,15:35:00,Monday
0-123-y12-1.108.I,15:35:00,Sunday
0-123-y12-1.108.I,15:40:00,Thursday
0-123-y12-1.108.I,15:40:00,Saturday
0-123-y12-1.108.I,15:40:00,Friday
0-123-y12-1.108.I,15:40:00,Tuesday
0-123-y12-1.108.I,15:40:00,Wednesday
0-123-y12-1.108.I,15:40:00,Monday
0-123-y12-1.108.I,15:40:00,Sunday
0-123-y12-1.108.I,15:50:00,Thursday
0-123-y12-1.108.I,15:50:00,Saturday
0-123-y12-1.108.I,15:50:00,Friday
0-123-y12-1.108.I,15:50:00,Tuesday
0-123-y12-1.108.I,15:50:00,Wednesday
0-123-y12-1.108.I,15:50:00,Monday
0-123-y12-1.108.I,15:50:00,Sunday
0-123-y12-1.108.I,16:00:00,Thursday
0-123-y12-1.108.I,16:00:00,Saturday
0-123-y12-1.108.I,16:00:00,Friday
0-123-y12-1.108.I,16:00:00,Tuesday
0-123-y12-1.108.I,16:00:00,Wednesday
0-123-y12-1.108.I,16:00:00,Monday
0-123-y12-1.108.I,16:00:00,Sunday
0-123-y12-1.108.I,16:05:00,Thursday
0-123-y12-1.108.I,16:05:00,Saturday
0-123-y12-1.108.I,16:05:00,Friday
0-123-y12-1.108.I,16:05:00,Tuesday
0-123-y12-1.108.I,16:05:00,Wednesday
0-123-y12-1.108.I,16:05:00,Monday
0-123-y12-1.108.I,16:05:00,Sunday
0-123-y12-1.108.I,16:10:00,Thursday
0-123-y12-1.108.I,16:10:00,Saturday
0-123-y12-1.108.I,16:10:00,Friday
0-123-y12-1.108.I,16:10:00,Tuesday
0-123-y12-1.108.I,16:10:00,Wednesday
0-123-y12-1.108.I,16:10:00,Monday
0-123-y12-1.108.I,16:10:00,Sunday
0-123-y12-1.108.I,16:20:00,Thursday
0-123-y12-1.108.I,16:20:00,Saturday
0-123-y12-1.108.I,16:20:00,Friday
0-123-y12-1.108.I,16:20:00,Tuesday
0-123-y12-1.108.I,16:20:00,Wednesday
0-123-y12-1.108.I,16:20:00,Monday
0-123-y12-1.108.I,16:20:00,Sunday
0-123-y12-1.108.I,16:30:00,Thursday
0-123-y12-1.108.I,16:30:00,Saturday
0-123-y12-1.108.I,16:30:00,Friday
0-123-y12-1.108.I,16:30:00,Tuesday
0-123-y12-1.108.I,16:30:00,Wednesday
0-123-y12-1.108.I,16:30:00,Monday
0-123-y12-1.108.I,16:30:00,Sunday
0-123-y12-1.108.I,16:35:00,Thursday
0-123-y12-1.108.I,16:35:00,Saturday
0-123-y12-1.108.I,16:35:00,Friday
0-123-y12-1.108.I,16:35:00,Tuesday
0-123-y12-1.108.I,16:35:00,Wednesday
0-123-y12-1.108.I,16:35:00,Monday
0-123-y12-1.108.I,16:35:00,Sunday
0-123-y12-1.108.I,16:40:00,Thursday
0-123-y12-1.108.I,16:40:00,Saturday
0-123-y12-1.108.I,16:40:00,Friday
0-123-y12-1.108.I,16:40:00,Tuesday
0-123-y12-1.108.I,16:40:00,Wednesday
0-123-y12-1.108.I,16:40:00,Monday
0-123-y12-1.108.I,16:40:00,Sunday
0-123-y12-1.108.I,16:50:00,Thursday
0-123-y12-1.108.I,16:50:00,Saturday
0-123-y12-1.108.I,16:50:00,Friday
0-123-y12-1.108.I,16:50:00,Tuesday
0-123-y12-1.108.I,16:50:00,Wednesday
0-123-y12-1.108.I,16:50:00,Monday
0-123-y12-1.108.I,16:50:00,Sunday
0-123-y12-1.108.I,17:00:00,Thursday
0-123-y12-1.108.I,17:00:00,Saturday
0-123-y12-1.108.I,17:00:00,Friday
0-123-y12-1.108.I,17:00:00,Tuesday
0-123-y12-1.108.I,17:00:00,Wednesday
0-123-y12-1.108.I,17:00:00,Monday
0-123-y12-1.108.I,17:00:00,Sunday
0-123-y12-1.108.I,17:05:00,Thursday
0-123-y12-1.108.I,17:05:00,Saturday
0-123-y12-1.108.I,17:05:00,Friday
0-123-y12-1.108.I,17:05:00,Tuesday
0-123-y12-1.108.I,17:05:00,Wednesday
0-123-y12-1.108.I,17:05:00,Monday
0-123-y12-1.108.I,17:05:00,Sunday
0-123-y12-1.108.I,17:10:00,Thursday
0-123-y12-1.108.I,17:10:00,Saturday
0-123-y12-1.108.I,17:10:00,Friday
0-123-y12-1.108.I,17:10:00,Tuesday
0-123-y12-1.108.I,17:10:00,Wednesday
0-123-y12-1.108.I,17:10:00,Monday
0-123-y12-1.108.I,17:10:00,Sunday
0-123-y12-1.108.I,17:20:00,Thursday
0-123-y12-1.108.I,17:20:00,Saturday
0-123-y12-1.108.I,17:20:00,Friday
0-123-y12-1.108.I,17:20:00,Tuesday
0-123-y12-1.108.I,17:20:00,Wednesday
0-123-y12-1.108.I,17:20:00,Monday
0-123-y12-1.108.I,17:20:00,Sunday
0-123-y12-1.108.I,17:30:00,Thursday
0-123-y12-1.108.I,17:30:00,Saturday
0-123-y12-1.108.I,17:30:00,Friday
0-123-y12-1.108.I,17:30:00,Tuesday
0-123-y12-1.108.I,17:30:00,Wednesday
0-123-y12-1.108.I,17:30:00,Monday
0-123-y12-1.108.I,17:30:00,Sunday
0-123-y12-1.108.I,17:35:00,Thursday
0-123-y12-1.108.I,17:35:00,Saturday
0-123-y12-1.108.I,17:35:00,Friday
0-123-y12-1.108.I,17:35:00,Tuesday
0-123-y12-1.108.I,17:35:00,Wednesday
0-123-y12-1.108.I,17:35:00,Monday
0-123-y12-1.108.I,17:35:00,Sunday
0-123-y12-1.108.I,17:40:00,Thursday
0-123-y12-1.108.I,17:40:00,Saturday
0-123-y12-1.108.I,17:40:00,Friday
0-123-y12-1.108.I,17:40:00,Tuesday
0-123-y12-1.108.I,17:40:00,Wednesday
0-123-y12-1.108.I,17:40:00,Monday
0-123-y12-1.108.I,17:40:00,Sunday
0-123-y12-1.108.I,17:50:00,Thursday
0-123-y12-1.108.I,17:50:00,Saturday
0-123-y12-1.108.I,17:50:00,Friday
0-123-y12-1.108.I,17:50:00,Tuesday
0-123-y12-1.108.I,17:50:00,Wednesday
0-123-y12-1.108.I,17:50:00,Monday
0-123-y12-1.108.I,17:50:00,Sunday
0-123-y12-1.108.I,18:00:00,Thursday
0-123-y12-1.108.I,18:00:00,Saturday
0-123-y12-1.108.I,18:00:00,Friday
0-123-y12-1.108.I,18:00:00,Tuesday
0-123-y12-1.108.I,18:00:00,Wednesday
0-123-y12-1.108.I,18:00:00,Monday
0-123-y12-1.108.I,18:00:00,Sunday
0-123-y12-1.108.I,18:05:00,Thursday
0-123-y12-1.108.I,18:05:00,Saturday
0-123-y12-1.108.I,18:05:00,Friday
0-123-y12-1.108.I,18:05:00,Tuesday
0-123-y12-1.108.I,18:05:00,Wednesday
0-123-y12-1.108.I,18:05:00,Monday
0-123-y12-1.108.I,18:05:00,Sunday
0-123-y12-1.108.I,18:10:00,Thursday
0-123-y12-1.108.I,18:10:00,Saturday
0-123-y12-1.108.I,18:10:00,Friday
0-123-y12-1.108.I,18:10:00,Tuesday
0-123-y12-1.108.I,18:10:00,Wednesday
0-123-y12-1.108.I,18:10:00,Monday
0-123-y12-1.108.I,18:10:00,Sunday
0-123-y12-1.108.I,18:20:00,Thursday
0-123-y12-1.108.I,18:20:00,Saturday
0-123-y12-1.108.I,18:20:00,Friday
0-123-y12-1.108.I,18:20:00,Tuesday
0-123-y12-1.108.I,18:20:00,Wednesday
0-123-y12-1.108.I,18:20:00,Monday
0-123-y12-1.108.I,18:20:00,Sunday
0-123-y12-1.108.I,18:30:00,Thursday
0-123-y12-1.108.I,18:30:00,Saturday
0-123-y12-1.108.I,18:30:00,Friday
0-123-y12-1.108.I,18:30:00,Tuesday
0-123-y12-1.108.I,18:30:00,Wednesday
0-123-y12-1.108.I,18:30:00,Monday
0-123-y12-1.108.I,18:30:00,Sunday
0-123-y12-1.108.I,18:35:00,Thursday
0-123-y12-1.108.I,18:35:00,Saturday
0-123-y12-1.108.I,18:35:00,Friday
0-123-y12-1.108.I,18:35:00,Tuesday
0-123-y12-1.108.I,18:35:00,Wednesday
0-123-y12-1.108.I,18:35:00,Monday
0-123-y12-1.108.I,18:35:00,Sunday
0-123-y12-1.108.I,18:40:00,Thursday
0-123-y12-1.108.I,18:40:00,Saturday
0-123-y12-1.108.I,18:40:00,Friday
0-123-y12-1.108.I,18:40:00,Tuesday
0-123-y12-1.108.I,18:40:00,Wednesday
0-123-y12-1.108.I,18:40:00,Monday
0-123-y12-1.108.I,18:40:00,Sunday
0-123-y12-1.108.I,18:45:00,Thursday
0-123-y12-1.108.I,18:45:00,Saturday
0-123-y12-1.108.I,18:45:00,Friday
0-123-y12-1.108.I,18:45:00,Tuesday
0-123-y12-1.108.I,18:45:00,Wednesday
0-123-y12-1.108.I,18:45:00,Monday
0-123-y12-1.108.I,18:45:00,Sunday
0-123-y12-1.108.I,18:50:00,Thursday
0-123-y12-1.108.I,18:50:00,Saturday
0-123-y12-1.108.I,18:50:00,Friday
0-123-y12-1.108.I,18:50:00,Tuesday
0-123-y12-1.108.I,18:50:00,Wednesday
0-123-y12-1.108.I,18:50:00,Monday
0-123-y12-1.108.I,18:50:00,Sunday
0-123-y12-1.108.I,19:00:00,Thursday
0-123-y12-1.108.I,19:00:00,Saturday
0-123-y12-1.108.I,19:00:00,Friday
0-123-y12-1.108.I,19:00:00,Tuesday
0-123-y12-1.108.I,19:00:00,Wednesday
0-123-y12-1.108.I,19:00:00,Monday
0-123-y12-1.108.I,19:00:00,Sunday
0-123-y12-1.108.I,19:10:00,Thursday
0-123-y12-1.108.I,19:10:00,Saturday
0-123-y12-1.108.I,19:10:00,Friday
0-123-y12-1.108.I,19:10:00,Tuesday
0-123-y12-1.108.I,19:10:00,Wednesday
0-123-y12-1.108.I,19:10:00,Monday
0-123-y12-1.108.I,19:10:00,Sunday
0-123-y12-1.108.I,19:15:00,Thursday
0-123-y12-1.108.I,19:15:00,Saturday
0-123-y12-1.108.I,19:15:00,Friday
0-123-y12-1.108.I,19:15:00,Tuesday
0-123-y12-1.108.I,19:15:00,Wednesday
0-123-y12-1.108.I,19:15:00,Monday
0-123-y12-1.108.I,19:15:00,Sunday
0-123-y12-1.108.I,19:20:00,Thursday
0-123-y12-1.108.I,19:20:00,Saturday
0-123-y12-1.108.I,19:20:00,Friday
0-123-y12-1.108.I,19:20:00,Tuesday
0-123-y12-1.108.I,19:20:00,Wednesday
0-123-y12-1.108.I,19:20:00,Monday
0-123-y12-1.108.I,19:20:00,Sunday
0-123-y12-1.108.I,19:30:00,Thursday
0-123-y12-1.108.I,19:30:00,Saturday
0-123-y12-1.108.I,19:30:00,Friday
0-123-y12-1.108.I,19:30:00,Tuesday
0-123-y12-1.108.I,19:30:00,Wednesday
0-123-y12-1.108.I,19:30:00,Monday
0-123-y12-1.108.I,19:30:00,Sunday
0-123-y12-1.108.I,19:40:00,Thursday
0-123-y12-1.108.I,19:40:00,Saturday
0-123-y12-1.108.I,19:40:00,Friday
0-123-y12-1.108.I,19:40:00,Tuesday
0-123-y12-1.108.I,19:40:00,Wednesday
0-123-y12-1.108.I,19:40:00,Monday
0-123-y12-1.108.I,19:40:00,Sunday
0-123-y12-1.108.I,19:45:00,Thursday
0-123-y12-1.108.I,19:45:00,Saturday
0-123-y12-1.108.I,19:45:00,Friday
0-123-y12-1.108.I,19:45:00,Tuesday
0-123-y12-1.108.I,19:45:00,Wednesday
0-123-y12-1.108.I,19:45:00,Monday
0-123-y12-1.108.I,19:45:00,Sunday
0-123-y12-1.108.I,19:50:00,Thursday
0-123-y12-1.108.I,19:50:00,Saturday
0-123-y12-1.108.I,19:50:00,Friday
0-123-y12-1.108.I,19:50:00,Tuesday
0-123-y12-1.108.I,19:50:00,Wednesday
0-123-y12-1.108.I,19:50:00,Monday
0-123-y12-1.108.I,19:50:00,Sunday
0-123-y12-1.108.I,20:00:00,Thursday
0-123-y12-1.108.I,20:00:00,Saturday
0-123-y12-1.108.I,20:00:00,Friday
0-123-y12-1.108.I,20:00:00,Tuesday
0-123-y12-1.108.I,20:00:00,Wednesday
0-123-y12-1.108.I,20:00:00,Monday
0-123-y12-1.108.I,20:00:00,Sunday
0-123-y12-1.108.I,20:10:00,Thursday
0-123-y12-1.108.I,20:10:00,Saturday
0-123-y12-1.108.I,20:10:00,Friday
0-123-y12-1.108.I,20:10:00,Tuesday
0-123-y12-1.108.I,20:10:00,Wednesday
0-123-y12-1.108.I,20:10:00,Monday
0-123-y12-1.108.I,20:10:00,Sunday
0-123-y12-1.108.I,20:20:00,Thursday
0-123-y12-1.108.I,20:20:00,Saturday
0-123-y12-1.108.I,20:20:00,Friday
0-123-y12-1.108.I,20:20:00,Tuesday
0-123-y12-1.108.I,20:20:00,Wednesday
0-123-y12-1.108.I,20:20:00,Monday
0-123-y12-1.108.I,20:20:00,Sunday
0-123-y12-1.108.I,20:30:00,Thursday
0-123-y12-1.108.I,20:30:00,Saturday
0-123-y12-1.108.I,20:30:00,Friday
0-123-y12-1.108.I,20:30:00,Tuesday
0-123-y12-1.108.I,20:30:00,Wednesday
0-123-y12-1.108.I,20:30:00,Monday
0-123-y12-1.108.I,20:30:00,Sunday
0-123-y12-1.108.I,20:40:00,Thursday
0-123-y12-1.108.I,20:40:00,Saturday
0-123-y12-1.108.I,20:40:00,Friday
0-123-y12-1.108.I,20:40:00,Tuesday
0-123-y12-1.108.I,20:40:00,Wednesday
0-123-y12-1.108.I,20:40:00,Monday
0-123-y12-1.108.I,20:40:00,Sunday
0-123-y12-1.108.I,20:50:00,Thursday
0-123-y12-1.108.I,20:50:00,Saturday
0-123-y12-1.108.I,20:50:00,Friday
0-123-y12-1.108.I,20:50:00,Tuesday
0-123-y12-1.108.I,20:50:00,Wednesday
0-123-y12-1.108.I,20:50:00,Monday
0-123-y12-1.108.I,20:50:00,Sunday
0-123-y12-1.108.I,21:00:00,Thursday
0-123-y12-1.108.I,21:00:00,Saturday
0-123-y12-1.108.I,21:00:00,Friday
0-123-y12-1.108.I,21:00:00,Tuesday
0-123-y12-1.108.I,21:00:00,Wednesday
0-123-y12-1.108.I,21:00:00,Monday
0-123-y12-1.108.I,21:00:00,Sunday
0-123-y12-1.108.I,21:10:00,Thursday
0-123-y12-1.108.I,21:10:00,Saturday
0-123-y12-1.108.I,21:10:00,Friday
0-123-y12-1.108.I,21:10:00,Tuesday
0-123-y12-1.108.I,21:10:00,Wednesday
0-123-y12-1.108.I,21:10:00,Monday
0-123-y12-1.108.I,21:10:00,Sunday
0-123-y12-1.108.I,21:20:00,Thursday
0-123-y12-1.108.I,21:20:00,Saturday
0-123-y12-1.108.I,21:20:00,Friday
0-123-y12-1.108.I,21:20:00,Tuesday
0-123-y12-1.108.I,21:20:00,Wednesday
0-123-y12-1.108.I,21:20:00,Monday
0-123-y12-1.108.I,21:20:00,Sunday
0-123-y12-1.108.I,21:30:00,Thursday
0-123-y12-1.108.I,21:30:00,Saturday
0-123-y12-1.108.I,21:30:00,Friday
0-123-y12-1.108.I,21:30:00,Tuesday
0-123-y12-1.108.I,21:30:00,Wednesday
0-123-y12-1.108.I,21:30:00,Monday
0-123-y12-1.108.I,21:30:00,Sunday
0-123-y12-1.108.I,21:40:00,Thursday
0-123-y12-1.108.I,21:40:00,Saturday
0-123-y12-1.108.I,21:40:00,Friday
0-123-y12-1.108.I,21:40:00,Tuesday
0-123-y12-1.108.I,21:40:00,Wednesday
0-123-y12-1.108.I,21:40:00,Monday
0-123-y12-1.108.I,21:40:00,Sunday
0-123-y12-1.108.I,21:50:00,Thursday
0-123-y12-1.108.I,21:50:00,Saturday
0-123-y12-1.108.I,21:50:00,Friday
0-123-y12-1.108.I,21:50:00,Tuesday
0-123-y12-1.108.I,21:50:00,Wednesday
0-123-y12-1.108.I,21:50:00,Monday
0-123-y12-1.108.I,21:50:00,Sunday
0-123-y12-1.108.I,22:00:00,Thursday
0-123-y12-1.108.I,22:00:00,Saturday
0-123-y12-1.108.I,22:00:00,Friday
0-123-y12-1.108.I,22:00:00,Tuesday
0-123-y12-1.108.I,22:00:00,Wednesday
0-123-y12-1.108.I,22:00:00,Monday
0-123-y12-1.108.I,22:00:00,Sunday
0-123-y12-1.108.I,22:10:00,Thursday
0-123-y12-1.108.I,22:10:00,Saturday
0-123-y12-1.108.I,22:10:00,Friday
0-123-y12-1.108.I,22:10:00,Tuesday
0-123-y12-1.108.I,22:10:00,Wednesday
0-123-y12-1.108.I,22:10:00,Monday
0-123-y12-1.108.I,22:10:00,Sunday
0-123-y12-1.108.I,22:20:00,Thursday
0-123-y12-1.108.I,22:20:00,Saturday
0-123-y12-1.108.I,22:20:00,Friday
0-123-y12-1.108.I,22:20:00,Tuesday
0-123-y12-1.108.I,22:20:00,Wednesday
0-123-y12-1.108.I,22:20:00,Monday
0-123-y12-1.108.I,22:20:00,Sunday
0-123-y12-1.108.I,22:30:00,Thursday
0-123-y12-1.108.I,22:30:00,Saturday
0-123-y12-1.108.I,22:30:00,Friday
0-123-y12-1.108.I,22:30:00,Tuesday
0-123-y12-1.108.I,22:30:00,Wednesday
0-123-y12-1.108.I,22:30:00,Monday
0-123-y12-1.108.I,22:30:00,Sunday
0-123-y12-1.108.I,22:45:00,Thursday
0-123-y12-1.108.I,22:45:00,Saturday
0-123-y12-1.108.I,22:45:00,Friday
0-123-y12-1.108.I,22:45:00,Tuesday
0-123-y12-1.108.I,22:45:00,Wednesday
0-123-y12-1.108.I,22:45:00,Monday
0-123-y12-1.108.I,22:45:00,Sunday
0-123-y12-1.108.I,22:50:00,Thursday
0-123-y12-1.108.I,22:50:00,Saturday
0-123-y12-1.108.I,22:50:00,Friday
0-123-y12-1.108.I,22:50:00,Tuesday
0-123-y12-1.108.I,22:50:00,Wednesday
0-123-y12-1.108.I,22:50:00,Monday
0-123-y12-1.108.I,22:50:00,Sunday
0-123-y12-1.108.I,23:10:00,Thursday
0-123-y12-1.108.I,23:10:00,Saturday
0-123-y12-1.108.I,23:10:00,Friday
0-123-y12-1.108.I,23:10:00,Tuesday
0-123-y12-1.108.I,23:10:00,Wednesday
0-123-y12-1.108.I,23:10:00,Monday
0-123-y12-1.108.I,23:10:00,Sunday
0-123-y12-1.109.I,23:30:00,Thursday
0-123-y12-1.109.I,23:30:00,Saturday
0-123-y12-1.109.I,23:30:00,Friday
0-123-y12-1.109.I,23:30:00,Tuesday
0-123-y12-1.109.I,23:30:00,Wednesday
0-123-y12-1.109.I,23:30:00,Monday
0-123-y12-1.109.I,23:30:00,Sunday
0-13-y12-1.19.O,19:00:00,Thursday
0-13-y12-1.19.O,19:00:00,Saturday
0-13-y12-1.19.O,19:00:00,Friday
0-13-y12-1.19.O,19:00:00,Tuesday
0-13-y12-1.19.O,19:00:00,Wednesday
0-13-y12-1.19.O,19:00:00,Monday
0-13-y12-1.19.O,19:00:00,Sunday
0-13-y12-1.19.O,19:30:00,Thursday
0-13-y12-1.19.O,19:30:00,Saturday
0-13-y12-1.19.O,19:30:00,Friday
0-13-y12-1.19.O,19:30:00,Tuesday
0-13-y12-1.19.O,19:30:00,Wednesday
0-13-y12-1.19.O,19:30:00,Monday
0-13-y12-1.19.O,19:30:00,Sunday
0-13-y12-1.19.O,19:55:00,Thursday
0-13-y12-1.19.O,19:55:00,Saturday
0-13-y12-1.19.O,19:55:00,Friday
0-13-y12-1.19.O,19:55:00,Tuesday
0-13-y12-1.19.O,19:55:00,Wednesday
0-13-y12-1.19.O,19:55:00,Monday
0-13-y12-1.19.O,19:55:00,Sunday
0-13-y12-1.19.O,20:00:00,Thursday
0-13-y12-1.19.O,20:00:00,Saturday
0-13-y12-1.19.O,20:00:00,Friday
0-13-y12-1.19.O,20:00:00,Tuesday
0-13-y12-1.19.O,20:00:00,Wednesday
0-13-y12-1.19.O,20:00:00,Monday
0-13-y12-1.19.O,20:00:00,Sunday
0-13-y12-1.19.O,20:15:00,Thursday
